file_date,Country_Region,continent_name,total_deaths,population,kpi_deaths_100000,kpi_deaths_100
2021-01-23T00:00:00+01:00@Europe/Zurich,Benin,Africa,48,12123198,0.3959351319676541,3.959351319676541E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,China,Asia,4803,1404676330,0.34192930409811917,3.419293040981192E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,Fiji,Oceania,2,896444,0.2231037298481556,2.231037298481556E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,Eritrea,Africa,6,3546427,0.16918436499609324,1.6918436499609326E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,Bhutan,Asia,1,771612,0.12959881391165506,1.2959881391165506E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,Thailand,Asia,72,69799978,0.10315189497624197,1.0315189497624196E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,Papua New Guinea,Oceania,9,8947027,0.10059207376930908,1.0059207376930908E-4
2021-01-23T00:00:00+01:00@Europe/Zurich,Mongolia,Asia,2,3278292,0.06100737823232342,6.100737823232342E-5
2021-01-23T00:00:00+01:00@Europe/Zurich,Vietnam,Asia,35,97338583,0.03595696477315681,3.595696477315681E-5
2021-01-23T00:00:00+01:00@Europe/Zurich,Tanzania,Africa,21,59734213,0.03515573227691139,3.515573227691139E-5
2021-01-23T00:00:00+01:00@Europe/Zurich,Taiwan*,Asia,7,23816775,0.02939104895604044,2.939104895604044E-5
2021-01-23T00:00:00+01:00@Europe/Zurich,Burundi,Africa,2,11890781,0.016819753050703733,1.6819753050703734E-5
2021-01-23T00:00:00+01:00@Europe/Zurich,Cambodia,Asia,0,16718971,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Dominica,North America,0,71991,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Holy See,Europe,0,809,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Laos,Asia,0,7275556,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Marshall Islands,Oceania,0,58413,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Micronesia,Oceania,0,113815,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Saint Kitts and Nevis,North America,0,53192,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Samoa,Oceania,0,196130,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Solomon Islands,Oceania,0,652858,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Timor-Leste,Oceania,0,1318442,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Vanuatu,Oceania,0,292680,0.0,0.0
2021-01-23T00:00:00+01:00@Europe/Zurich,Diamond Princess,,13,,,
2021-01-23T00:00:00+01:00@Europe/Zurich,MS Zaandam,,2,,,
2021-01-22T00:00:00+01:00@Europe/Zurich,San Marino,Europe,65,33938,191.52572337792446,0.19152572337792445
2021-01-22T00:00:00+01:00@Europe/Zurich,Belgium,Europe,20675,11589616,178.39245062131482,0.1783924506213148
2021-01-22T00:00:00+01:00@Europe/Zurich,Slovenia,Europe,3309,2078932,159.16826524388486,0.15916826524388486
2021-01-22T00:00:00+01:00@Europe/Zurich,United Kingdom,Europe,96166,67886004,141.658065482835,0.14165806548283502
2021-01-22T00:00:00+01:00@Europe/Zurich,Czechia,Europe,15130,10708982,141.28327043597608,0.14128327043597608
2021-01-22T00:00:00+01:00@Europe/Zurich,Italy,Europe,84674,60461828,140.04538532973234,0.14004538532973235
2021-01-22T00:00:00+01:00@Europe/Zurich,Bosnia and Herzegovina,Europe,4555,3280815,138.83745349859714,0.13883745349859714
2021-01-22T00:00:00+01:00@Europe/Zurich,Liechtenstein,Europe,52,38137,136.35052573616173,0.13635052573616174
2021-01-22T00:00:00+01:00@Europe/Zurich,North Macedonia,Europe,2768,2083380,132.86102391306434,0.13286102391306434
2021-01-22T00:00:00+01:00@Europe/Zurich,Bulgaria,Europe,8799,6948445,126.63264946329718,0.1266326494632972
2021-01-22T00:00:00+01:00@Europe/Zurich,US,North America,414147,329466283,125.7023924357079,0.1257023924357079
2021-01-22T00:00:00+01:00@Europe/Zurich,Hungary,Europe,11811,9660350,122.26265093914817,0.12226265093914818
2021-01-22T00:00:00+01:00@Europe/Zurich,Montenegro,Europe,765,628062,121.80326146144807,0.12180326146144808
2021-01-22T00:00:00+01:00@Europe/Zurich,Andorra,Europe,93,77265,120.364977674238,0.12036497767423801
2021-01-22T00:00:00+01:00@Europe/Zurich,Peru,South America,39274,32971846,119.11374328267819,0.1191137432826782
2021-01-22T00:00:00+01:00@Europe/Zurich,Spain,Europe,55441,46754783,118.57824257252996,0.11857824257252997
2021-01-22T00:00:00+01:00@Europe/Zurich,Croatia,Europe,4770,4105268,116.19217064513207,0.11619217064513206
2021-01-22T00:00:00+01:00@Europe/Zurich,Mexico,North America,147614,127792286,115.51088459283059,0.11551088459283058
2021-01-22T00:00:00+01:00@Europe/Zurich,Panama,North America,4980,4314768,115.41756126864759,0.11541756126864759
2021-01-22T00:00:00+01:00@Europe/Zurich,France,Europe,72788,65273512,111.51230839241498,0.11151230839241497
2021-01-22T00:00:00+01:00@Europe/Zurich,Sweden,Europe,11005,10099270,108.96827196421128,0.10896827196421129
2021-01-22T00:00:00+01:00@Europe/Zurich,Switzerland,Europe,9034,8654618,104.38357880151383,0.10438357880151383
2021-01-22T00:00:00+01:00@Europe/Zurich,Argentina,South America,46575,45195777,103.05166343306809,0.10305166343306808
2021-01-22T00:00:00+01:00@Europe/Zurich,Armenia,Asia,3030,2963234,102.25314639343367,0.10225314639343366
2021-01-22T00:00:00+01:00@Europe/Zurich,Brazil,South America,215243,212559409,101.26251338984481,0.10126251338984482
2021-01-22T00:00:00+01:00@Europe/Zurich,Colombia,South America,50586,50882884,99.41653464453785,0.09941653464453784
2021-01-22T00:00:00+01:00@Europe/Zurich,Portugal,Europe,9920,10196707,97.28631017837425,0.09728631017837425
2021-01-22T00:00:00+01:00@Europe/Zurich,Lithuania,Europe,2597,2722291,95.39758975069161,0.0953975897506916
2021-01-22T00:00:00+01:00@Europe/Zurich,Chile,South America,17786,19116209,93.04146026024303,0.09304146026024303
2021-01-22T00:00:00+01:00@Europe/Zurich,Poland,Europe,34908,37846605,92.23548585137293,0.09223548585137294
2021-01-22T00:00:00+01:00@Europe/Zurich,Romania,Europe,17628,19237682,91.63266135701797,0.09163266135701796
2021-01-22T00:00:00+01:00@Europe/Zurich,Luxembourg,Europe,562,625976,89.77979986453155,0.08977979986453155
2021-01-22T00:00:00+01:00@Europe/Zurich,Bolivia,South America,9871,11673029,84.5624558972654,0.0845624558972654
2021-01-22T00:00:00+01:00@Europe/Zurich,Moldova,Europe,3332,4033963,82.59867529771591,0.08259867529771592
2021-01-22T00:00:00+01:00@Europe/Zurich,Ecuador,South America,14562,17643060,82.53670281685831,0.0825367028168583
2021-01-22T00:00:00+01:00@Europe/Zurich,Austria,Europe,7330,9006400,81.38656955054184,0.08138656955054183
2021-01-22T00:00:00+01:00@Europe/Zurich,Kosovo,Europe,1447,1810366,79.92858902564453,0.07992858902564454
2021-01-22T00:00:00+01:00@Europe/Zurich,Netherlands,Europe,13528,17134873,78.95010368620765,0.07895010368620765
2021-01-22T00:00:00+01:00@Europe/Zurich,Georgia,Asia,3022,3989175,75.75501200122832,0.07575501200122833
2021-01-22T00:00:00+01:00@Europe/Zurich,Belize,North America,290,397621,72.9337736185966,0.07293377361859661
2021-01-22T00:00:00+01:00@Europe/Zurich,Slovakia,Europe,3894,5459643,71.32334476814694,0.07132334476814693
2021-01-22T00:00:00+01:00@Europe/Zurich,Iran,Asia,57225,83992953,68.13071568039761,0.06813071568039762
2021-01-22T00:00:00+01:00@Europe/Zurich,South Africa,Africa,40076,59308690,67.57188533417279,0.06757188533417278
2021-01-22T00:00:00+01:00@Europe/Zurich,Germany,Europe,51713,83783945,61.72184897715189,0.06172184897715189
2021-01-22T00:00:00+01:00@Europe/Zurich,Ireland,Europe,2870,4937796,58.12309783555255,0.05812309783555255
2021-01-22T00:00:00+01:00@Europe/Zurich,Latvia,Europe,1076,1886202,57.04585192890263,0.05704585192890263
2021-01-22T00:00:00+01:00@Europe/Zurich,Malta,Europe,248,441539,56.16717889019996,0.05616717889019996
2021-01-22T00:00:00+01:00@Europe/Zurich,Greece,Europe,5598,10423056,53.7078568895725,0.0537078568895725
2021-01-22T00:00:00+01:00@Europe/Zurich,Ukraine,Europe,22698,43733759,51.90040947543521,0.051900409475435214
2021-01-22T00:00:00+01:00@Europe/Zurich,Tunisia,Africa,6092,11818618,51.545789871539974,0.051545789871539974
2021-01-22T00:00:00+01:00@Europe/Zurich,Canada,North America,18887,37855702,49.892087590926195,0.04989208759092619
2021-01-22T00:00:00+01:00@Europe/Zurich,Costa Rica,North America,2518,5094114,49.42959658931857,0.04942959658931857
2021-01-22T00:00:00+01:00@Europe/Zurich,Israel,Asia,4266,8655541,49.286347323639276,0.049286347323639276
2021-01-22T00:00:00+01:00@Europe/Zurich,Russia,Europe,67376,145934460,46.16867051140628,0.04616867051140629
2021-01-22T00:00:00+01:00@Europe/Zurich,Albania,Europe,1303,2877800,45.27764264368615,0.045277642643686146
2021-01-22T00:00:00+01:00@Europe/Zurich,Bahamas,North America,175,393248,44.50117991699894,0.044501179916998944
2021-01-22T00:00:00+01:00@Europe/Zurich,Serbia,Europe,3849,8737370,44.052157571443125,0.044052157571443123
2021-01-22T00:00:00+01:00@Europe/Zurich,Jordan,Asia,4207,10203140,41.2324049263266,0.041232404926326606
2021-01-22T00:00:00+01:00@Europe/Zurich,Eswatini,Africa,458,1160164,39.47717736457949,0.039477177364579494
2021-01-22T00:00:00+01:00@Europe/Zurich,Paraguay,South America,2585,7132530,36.24239926085134,0.03624239926085134
2021-01-22T00:00:00+01:00@Europe/Zurich,Honduras,North America,3439,9904608,34.721212591149495,0.03472121259114949
2021-01-22T00:00:00+01:00@Europe/Zurich,West Bank and Gaza,Asia,1769,5101416,34.67664664085422,0.03467664664085422
2021-01-22T00:00:00+01:00@Europe/Zurich,Denmark,Europe,1942,5792203,33.5278304299763,0.0335278304299763
2021-01-22T00:00:00+01:00@Europe/Zurich,Lebanon,Asia,2208,6825442,32.34955333295631,0.03234955333295631
2021-01-22T00:00:00+01:00@Europe/Zurich,Iraq,Asia,12984,40222503,32.28043764456926,0.03228043764456926
2021-01-22T00:00:00+01:00@Europe/Zurich,Guatemala,North America,5420,17915567,30.253019622543903,0.0302530196225439
2021-01-22T00:00:00+01:00@Europe/Zurich,Azerbaijan,Asia,3064,10139175,30.219421205374207,0.030219421205374207
2021-01-22T00:00:00+01:00@Europe/Zurich,Oman,Asia,1517,5106622,29.70652615368829,0.02970652615368829
2021-01-22T00:00:00+01:00@Europe/Zurich,Turkey,Asia,24789,84339067,29.392072833814964,0.029392072833814963
2021-01-22T00:00:00+01:00@Europe/Zurich,Estonia,Europe,358,1326539,26.987521663516866,0.026987521663516867
2021-01-22T00:00:00+01:00@Europe/Zurich,Libya,Africa,1737,6871287,25.279107101770016,0.025279107101770018
2021-01-22T00:00:00+01:00@Europe/Zurich,Suriname,South America,148,586634,25.22867750590658,0.025228677505906582
2021-01-22T00:00:00+01:00@Europe/Zurich,El Salvador,North America,1540,6486201,23.742711642762842,0.023742711642762843
2021-01-22T00:00:00+01:00@Europe/Zurich,Dominican Republic,North America,2496,10847904,23.009053177461748,0.023009053177461748
2021-01-22T00:00:00+01:00@Europe/Zurich,Monaco,Europe,9,39244,22.93344205483641,0.022933442054836408
2021-01-22T00:00:00+01:00@Europe/Zurich,Kuwait,Asia,952,4270563,22.29214274558179,0.022292142745581788
2021-01-22T00:00:00+01:00@Europe/Zurich,Morocco,Africa,8105,36910558,21.95848678310417,0.02195848678310417
2021-01-22T00:00:00+01:00@Europe/Zurich,Cabo Verde,Africa,122,555988,21.94291963135895,0.02194291963135895
2021-01-22T00:00:00+01:00@Europe/Zurich,Guyana,South America,170,786559,21.613127559407495,0.021613127559407495
2021-01-22T00:00:00+01:00@Europe/Zurich,Bahrain,Asia,366,1701583,21.50938273360747,0.02150938273360747
2021-01-22T00:00:00+01:00@Europe/Zurich,Kyrgyzstan,Asia,1398,6524191,21.427944092991762,0.02142794409299176
2021-01-22T00:00:00+01:00@Europe/Zurich,Saudi Arabia,Asia,6346,34813867,18.228368598064673,0.018228368598064672
2021-01-22T00:00:00+01:00@Europe/Zurich,Belarus,Europe,1628,9449321,17.228751145188102,0.017228751145188105
2021-01-22T00:00:00+01:00@Europe/Zurich,Kazakhstan,Asia,2953,18776707,15.726932310335354,0.015726932310335354
2021-01-22T00:00:00+01:00@Europe/Zurich,Cyprus,Europe,179,1207361,14.825723209545446,0.014825723209545446
2021-01-22T00:00:00+01:00@Europe/Zurich,Namibia,Africa,311,2540916,12.239680493176476,0.012239680493176475
2021-01-22T00:00:00+01:00@Europe/Zurich,Finland,Europe,644,5540718,11.623042356604325,0.011623042356604324
2021-01-22T00:00:00+01:00@Europe/Zurich,Jamaica,North America,332,2961161,11.211818607633965,0.011211818607633966
2021-01-22T00:00:00+01:00@Europe/Zurich,India,Asia,153184,1380004385,11.100254583611342,0.011100254583611342
2021-01-22T00:00:00+01:00@Europe/Zurich,Uruguay,South America,364,3473727,10.478658800763561,0.010478658800763561
2021-01-22T00:00:00+01:00@Europe/Zurich,Indonesia,Asia,27453,273523621,10.036793129467966,0.010036793129467966
2021-01-22T00:00:00+01:00@Europe/Zurich,Norway,Europe,544,5421242,10.034600927241396,0.010034600927241396
2021-01-22T00:00:00+01:00@Europe/Zurich,Trinidad and Tobago,North America,133,1399491,9.503455184777893,0.009503455184777894
2021-01-22T00:00:00+01:00@Europe/Zurich,Maldives,Asia,50,540542,9.249975025067434,0.009249975025067433
2021-01-22T00:00:00+01:00@Europe/Zurich,Philippines,Asia,10136,109581085,9.249771527631799,0.009249771527631798
2021-01-22T00:00:00+01:00@Europe/Zurich,Mauritania,Africa,413,4649660,8.882369893712658,0.008882369893712659
2021-01-22T00:00:00+01:00@Europe/Zurich,Egypt,Africa,8853,102334403,8.651049637725448,0.008651049637725448
2021-01-22T00:00:00+01:00@Europe/Zurich,Qatar,Asia,248,2881060,8.607942909901217,0.008607942909901217
2021-01-22T00:00:00+01:00@Europe/Zurich,Iceland,Europe,29,341250,8.498168498168498,0.008498168498168498
2021-01-22T00:00:00+01:00@Europe/Zurich,United Arab Emirates,Asia,776,9890400,7.845992073121411,0.007845992073121411
2021-01-22T00:00:00+01:00@Europe/Zurich,Sao Tome and Principe,Africa,17,219161,7.75685454985148,0.007756854549851479
2021-01-22T00:00:00+01:00@Europe/Zurich,Comoros,Africa,63,869595,7.244751867248548,0.007244751867248547
2021-01-22T00:00:00+01:00@Europe/Zurich,Nepal,Asia,1986,29136808,6.816120695170177,0.006816120695170178
2021-01-22T00:00:00+01:00@Europe/Zurich,Algeria,Africa,2856,43851043,6.512957970007691,0.006512957970007691
2021-01-22T00:00:00+01:00@Europe/Zurich,Zimbabwe,Africa,962,14862927,6.472480151453344,0.006472480151453344
2021-01-22T00:00:00+01:00@Europe/Zurich,Djibouti,Africa,61,988002,6.174076570695202,0.006174076570695202
2021-01-22T00:00:00+01:00@Europe/Zurich,Equatorial Guinea,Africa,86,1402985,6.129787560095083,0.0061297875600950825
2021-01-22T00:00:00+01:00@Europe/Zurich,Antigua and Barbuda,North America,6,97928,6.126950412547994,0.006126950412547994
2021-01-22T00:00:00+01:00@Europe/Zurich,Afghanistan,Asia,2370,38928341,6.088109431634911,0.006088109431634911
2021-01-22T00:00:00+01:00@Europe/Zurich,Burma,Asia,3031,54409794,5.5706882477812725,0.005570688247781273
2021-01-22T00:00:00+01:00@Europe/Zurich,Saint Lucia,North America,10,183629,5.44576292415686,0.005445762924156859
2021-01-22T00:00:00+01:00@Europe/Zurich,Gambia,Africa,128,2416664,5.296557568615248,0.005296557568615248
2021-01-22T00:00:00+01:00@Europe/Zurich,Lesotho,Africa,113,2142252,5.27482294333253,0.00527482294333253
2021-01-22T00:00:00+01:00@Europe/Zurich,Pakistan,Asia,11247,220892331,5.091620858489651,0.005091620858489651
2021-01-22T00:00:00+01:00@Europe/Zurich,Syria,Asia,873,17500657,4.988384150377898,0.004988384150377898
2021-01-22T00:00:00+01:00@Europe/Zurich,Bangladesh,Asia,7981,164689383,4.846092598452445,0.004846092598452445
2021-01-22T00:00:00+01:00@Europe/Zurich,Botswana,Africa,105,2351625,4.464997608036996,0.004464997608036996
2021-01-22T00:00:00+01:00@Europe/Zurich,Venezuela,South America,1136,28435943,3.994944004494594,0.003994944004494593
2021-01-22T00:00:00+01:00@Europe/Zurich,Japan,Asia,4980,126476458,3.9374916713749206,0.0039374916713749205
2021-01-22T00:00:00+01:00@Europe/Zurich,Sudan,Africa,1603,43849269,3.655705184047652,0.003655705184047652
2021-01-22T00:00:00+01:00@Europe/Zurich,Australia,Oceania,909,25459700,3.570348433013743,0.003570348433013743
2021-01-22T00:00:00+01:00@Europe/Zurich,Senegal,Africa,561,16743930,3.350467900904985,0.003350467900904985
2021-01-22T00:00:00+01:00@Europe/Zurich,Zambia,Africa,610,18383956,3.318110639516326,0.003318110639516326
2021-01-22T00:00:00+01:00@Europe/Zurich,Kenya,Africa,1740,53771300,3.235926972195205,0.0032359269721952046
2021-01-22T00:00:00+01:00@Europe/Zurich,Barbados,North America,9,287371,3.1318400256114916,0.0031318400256114915
2021-01-22T00:00:00+01:00@Europe/Zurich,Seychelles,Africa,3,98340,3.050640634533252,0.003050640634533252
2021-01-22T00:00:00+01:00@Europe/Zurich,Gabon,Africa,67,2225728,3.0102510279782617,0.0030102510279782614
2021-01-22T00:00:00+01:00@Europe/Zurich,"Korea, South",Asia,1337,51269183,2.6078043802648465,0.0026078043802648465
2021-01-22T00:00:00+01:00@Europe/Zurich,Nicaragua,North America,168,6624554,2.536019783369567,0.002536019783369567
2021-01-22T00:00:00+01:00@Europe/Zurich,Malawi,Africa,445,19129955,2.3261947035421673,0.002326194703542167
2021-01-22T00:00:00+01:00@Europe/Zurich,Guinea-Bissau,Africa,45,1967998,2.2865876896216357,0.002286587689621636
2021-01-22T00:00:00+01:00@Europe/Zurich,Congo (Brazzaville),Africa,117,5518092,2.1202981030399637,0.0021202981030399638
2021-01-22T00:00:00+01:00@Europe/Zurich,Haiti,North America,240,11402533,2.1047954871079964,0.0021047954871079963
2021-01-22T00:00:00+01:00@Europe/Zurich,Yemen,Asia,614,29825968,2.0586087935184536,0.002058608793518453
2021-01-22T00:00:00+01:00@Europe/Zurich,Malaysia,Asia,660,32365998,2.039177040052959,0.0020391770400529593
2021-01-22T00:00:00+01:00@Europe/Zurich,Uzbekistan,Asia,620,33469199,1.852449471527538,0.0018524494715275379
2021-01-22T00:00:00+01:00@Europe/Zurich,Saint Vincent and the Grenadines,North America,2,110947,1.8026625325605918,0.001802662532560592
2021-01-22T00:00:00+01:00@Europe/Zurich,Ethiopia,Africa,2060,114963583,1.7918717790832945,0.0017918717790832946
2021-01-22T00:00:00+01:00@Europe/Zurich,Cameroon,Africa,455,26545864,1.7140146578013058,0.0017140146578013059
2021-01-22T00:00:00+01:00@Europe/Zurich,Liberia,Africa,84,5057677,1.6608415286306342,0.0016608415286306342
2021-01-22T00:00:00+01:00@Europe/Zurich,Cuba,North America,188,11326616,1.659807306966176,0.0016598073069661761
2021-01-22T00:00:00+01:00@Europe/Zurich,Mali,Africa,321,20250834,1.5851199017284918,0.0015851199017284919
2021-01-22T00:00:00+01:00@Europe/Zurich,Angola,Africa,452,32866268,1.3752702314725846,0.0013752702314725846
2021-01-22T00:00:00+01:00@Europe/Zurich,Central African Republic,Africa,63,4829764,1.304411561310242,0.001304411561310242
2021-01-22T00:00:00+01:00@Europe/Zurich,Sri Lanka,Asia,278,21413250,1.2982615903704482,0.0012982615903704483
2021-01-22T00:00:00+01:00@Europe/Zurich,Rwanda,Africa,165,12952209,1.2739139709681955,0.0012739139709681956
2021-01-22T00:00:00+01:00@Europe/Zurich,Ghana,Africa,361,31072945,1.1617823801380913,0.0011617823801380912
2021-01-22T00:00:00+01:00@Europe/Zurich,Madagascar,Africa,273,27691019,0.9858792123178999,9.858792123178999E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Sierra Leone,Africa,77,7976985,0.9652769812153339,9.652769812153339E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Tajikistan,Asia,90,9537642,0.9436294631314533,9.436294631314533E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Mozambique,Africa,290,31255435,0.9278386303054172,9.278386303054173E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Togo,Africa,74,8278737,0.8938561522125898,8.938561522125899E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Grenada,North America,1,112519,0.8887387907820012,8.887387907820013E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Somalia,Africa,130,15893219,0.8179589043604067,8.179589043604067E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Mauritius,Africa,10,1271767,0.7863075547643554,7.863075547643554E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Nigeria,Africa,1490,206139587,0.7228111890997434,7.228111890997434E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Congo (Kinshasa),Africa,647,89561404,0.7224093985842384,7.224093985842383E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Chad,Africa,115,16425859,0.7001155921282413,7.001155921282413E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Uganda,Africa,317,45741000,0.6930325091274786,6.930325091274786E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Brunei,Asia,3,437483,0.6857409316476297,6.857409316476298E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Niger,Africa,150,24206636,0.6196647894403832,6.196647894403832E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Guinea,Africa,81,13132792,0.6167766915062692,6.167766915062692E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,South Sudan,Africa,64,11193729,0.5717486996513852,5.717486996513852E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Cote d'Ivoire,Africa,143,26378275,0.5421127803087957,5.421127803087957E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,New Zealand,Oceania,25,4822233,0.5184320210159898,5.184320210159898E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Burkina Faso,Africa,107,20903278,0.5118814379256689,5.118814379256689E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Singapore,Asia,29,5850343,0.49569743175742004,4.9569743175742E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Benin,Africa,48,12123198,0.3959351319676541,3.959351319676541E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,China,Asia,4803,1404676330,0.34192930409811917,3.419293040981192E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Fiji,Oceania,2,896444,0.2231037298481556,2.231037298481556E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Eritrea,Africa,6,3546427,0.16918436499609324,1.6918436499609326E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Bhutan,Asia,1,771612,0.12959881391165506,1.2959881391165506E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Thailand,Asia,71,69799978,0.10171922976823862,1.0171922976823861E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Papua New Guinea,Oceania,9,8947027,0.10059207376930908,1.0059207376930908E-4
2021-01-22T00:00:00+01:00@Europe/Zurich,Mongolia,Asia,2,3278292,0.06100737823232342,6.100737823232342E-5
2021-01-22T00:00:00+01:00@Europe/Zurich,Vietnam,Asia,35,97338583,0.03595696477315681,3.595696477315681E-5
2021-01-22T00:00:00+01:00@Europe/Zurich,Tanzania,Africa,21,59734213,0.03515573227691139,3.515573227691139E-5
2021-01-22T00:00:00+01:00@Europe/Zurich,Taiwan*,Asia,7,23816775,0.02939104895604044,2.939104895604044E-5
2021-01-22T00:00:00+01:00@Europe/Zurich,Burundi,Africa,2,11890781,0.016819753050703733,1.6819753050703734E-5
2021-01-22T00:00:00+01:00@Europe/Zurich,Cambodia,Asia,0,16718971,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Dominica,North America,0,71991,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Holy See,Europe,0,809,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Laos,Asia,0,7275556,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Marshall Islands,Oceania,0,58413,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Micronesia,Oceania,0,113815,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Saint Kitts and Nevis,North America,0,53192,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Samoa,Oceania,0,196130,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Solomon Islands,Oceania,0,652858,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Timor-Leste,Oceania,0,1318442,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Vanuatu,Oceania,0,292680,0.0,0.0
2021-01-22T00:00:00+01:00@Europe/Zurich,Diamond Princess,,13,,,
2021-01-22T00:00:00+01:00@Europe/Zurich,MS Zaandam,,2,,,
2021-01-21T00:00:00+01:00@Europe/Zurich,San Marino,Europe,65,33938,191.52572337792446,0.19152572337792445
2021-01-21T00:00:00+01:00@Europe/Zurich,Belgium,Europe,20620,11589616,177.91788787480104,0.17791788787480103
2021-01-21T00:00:00+01:00@Europe/Zurich,Slovenia,Europe,3284,2078932,157.96572470864848,0.1579657247086485
2021-01-21T00:00:00+01:00@Europe/Zurich,Czechia,Europe,14973,10708982,139.8172113838645,0.1398172113838645
2021-01-21T00:00:00+01:00@Europe/Zurich,United Kingdom,Europe,94765,67886004,139.59431166400663,0.13959431166400663
2021-01-21T00:00:00+01:00@Europe/Zurich,Italy,Europe,84202,60461828,139.26472749054162,0.1392647274905416
2021-01-21T00:00:00+01:00@Europe/Zurich,Bosnia and Herzegovina,Europe,4536,3280815,138.25832910420124,0.13825832910420124
2021-01-21T00:00:00+01:00@Europe/Zurich,Liechtenstein,Europe,51,38137,133.72840024123553,0.13372840024123556
2021-01-21T00:00:00+01:00@Europe/Zurich,North Macedonia,Europe,2754,2083380,132.18903896552717,0.13218903896552717
2021-01-21T00:00:00+01:00@Europe/Zurich,Bulgaria,Europe,8741,6948445,125.79793032829647,0.12579793032829648
2021-01-21T00:00:00+01:00@Europe/Zurich,US,North America,410387,329466283,124.56115274169042,0.12456115274169041
2021-01-21T00:00:00+01:00@Europe/Zurich,Montenegro,Europe,762,628062,121.32560161257965,0.12132560161257964
2021-01-21T00:00:00+01:00@Europe/Zurich,Hungary,Europe,11713,9660350,121.24819494117709,0.12124819494117708
2021-01-21T00:00:00+01:00@Europe/Zurich,Andorra,Europe,93,77265,120.364977674238,0.12036497767423801
2021-01-21T00:00:00+01:00@Europe/Zurich,Peru,South America,39044,32971846,118.41617845722075,0.11841617845722076
2021-01-21T00:00:00+01:00@Europe/Zurich,Spain,Europe,55041,46754783,117.72271512841799,0.11772271512841799
2021-01-21T00:00:00+01:00@Europe/Zurich,Croatia,Europe,4738,4105268,115.41268438503892,0.11541268438503892
2021-01-21T00:00:00+01:00@Europe/Zurich,Panama,North America,4944,4314768,114.58321745224772,0.11458321745224773
2021-01-21T00:00:00+01:00@Europe/Zurich,Mexico,North America,146174,127792286,114.38405601414783,0.11438405601414782
2021-01-21T00:00:00+01:00@Europe/Zurich,France,Europe,72139,65273512,110.51803065231114,0.11051803065231114
2021-01-21T00:00:00+01:00@Europe/Zurich,Sweden,Europe,10921,10099270,108.13652867979566,0.10813652867979566
