file_date,Country_Region,continent_name,total_confirmed,population,kpi_comfirmed_100000,kpi_comfirmed_100
2021-01-14T00:00:00+01:00@Europe/Zurich,Switzerland,Europe,492832,8654618,5694.439662154933,5.694439662154933
2021-01-14T00:00:00+01:00@Europe/Zurich,Bahrain,Asia,96812,1701583,5689.525577065591,5.6895255770655915
2021-01-14T00:00:00+01:00@Europe/Zurich,Armenia,Asia,163576,2963234,5520.185041073368,5.520185041073368
2021-01-14T00:00:00+01:00@Europe/Zurich,Croatia,Europe,223097,4105268,5434.407692749901,5.4344076927499
2021-01-14T00:00:00+01:00@Europe/Zurich,Netherlands,Europe,908306,17134873,5300.920526227419,5.3009205262274195
2021-01-14T00:00:00+01:00@Europe/Zurich,Sweden,Europe,518783,10099270,5136.836622845018,5.136836622845017
2021-01-14T00:00:00+01:00@Europe/Zurich,Qatar,Asia,146689,2881060,5091.494102864918,5.091494102864917
2021-01-14T00:00:00+01:00@Europe/Zurich,Portugal,Europe,517806,10196707,5078.168863732183,5.078168863732183
2021-01-14T00:00:00+01:00@Europe/Zurich,United Kingdom,Europe,3269757,67886004,4816.540681934968,4.816540681934969
2021-01-14T00:00:00+01:00@Europe/Zurich,Spain,Europe,2211967,46754783,4730.99618492508,4.730996184925081
2021-01-14T00:00:00+01:00@Europe/Zurich,France,Europe,2909723,65273512,4457.739304727468,4.457739304727467
2021-01-14T00:00:00+01:00@Europe/Zurich,Austria,Europe,389260,9006400,4322.037662106946,4.322037662106946
2021-01-14T00:00:00+01:00@Europe/Zurich,North Macedonia,Europe,87986,2083380,4223.23339957185,4.22323339957185
2021-01-14T00:00:00+01:00@Europe/Zurich,Serbia,Europe,368072,8737370,4212.617755686208,4.212617755686208
2021-01-14T00:00:00+01:00@Europe/Zurich,Slovakia,Europe,217978,5459643,3992.532112447646,3.9925321124476456
2021-01-14T00:00:00+01:00@Europe/Zurich,Argentina,South America,1770715,45195777,3917.8771060844915,3.9178771060844912
2021-01-14T00:00:00+01:00@Europe/Zurich,Brazil,South America,8324294,212559409,3916.2199590044966,3.9162199590044966
2021-01-14T00:00:00+01:00@Europe/Zurich,Italy,Europe,2336279,60461828,3864.0561777258863,3.8640561777258866
2021-01-14T00:00:00+01:00@Europe/Zurich,Moldova,Europe,151687,4033963,3760.2476770362045,3.7602476770362045
2021-01-14T00:00:00+01:00@Europe/Zurich,Poland,Europe,1414362,37846605,3737.0908169966633,3.7370908169966635
2021-01-14T00:00:00+01:00@Europe/Zurich,Kuwait,Asia,156434,4270563,3663.076741872207,3.6630767418722074
2021-01-14T00:00:00+01:00@Europe/Zurich,Colombia,South America,1849101,50882884,3634.0334010941674,3.6340334010941673
2021-01-14T00:00:00+01:00@Europe/Zurich,Hungary,Europe,347636,9660350,3598.58597255793,3.59858597255793
2021-01-14T00:00:00+01:00@Europe/Zurich,Costa Rica,North America,183242,5094114,3597.131905567877,3.5971319055678768
2021-01-14T00:00:00+01:00@Europe/Zurich,Bosnia and Herzegovina,Europe,117011,3280815,3566.5223427715373,3.5665223427715373
2021-01-14T00:00:00+01:00@Europe/Zurich,Romania,Europe,684917,19237682,3560.2886044171023,3.560288604417102
2021-01-14T00:00:00+01:00@Europe/Zurich,Lebanon,Asia,237132,6825442,3474.236540285596,3.474236540285596
2021-01-14T00:00:00+01:00@Europe/Zurich,Chile,South America,656712,19116209,3435.3673366931694,3.4353673366931696
2021-01-14T00:00:00+01:00@Europe/Zurich,Malta,Europe,15079,441539,3415.1003648601823,3.4151003648601823
2021-01-14T00:00:00+01:00@Europe/Zurich,Holy See,Europe,27,809,3337.453646477132,3.3374536464771323
2021-01-14T00:00:00+01:00@Europe/Zurich,Ireland,Europe,163057,4937796,3302.222287028464,3.302222287028464
2021-01-14T00:00:00+01:00@Europe/Zurich,Denmark,Europe,185836,5792203,3208.382026665847,3.208382026665847
2021-01-14T00:00:00+01:00@Europe/Zurich,Peru,South America,1040231,32971846,3154.9067650018746,3.1549067650018747
2021-01-14T00:00:00+01:00@Europe/Zurich,Jordan,Asia,312043,10203140,3058.3036202580774,3.0583036202580773
2021-01-14T00:00:00+01:00@Europe/Zurich,Bulgaria,Europe,210951,6948445,3035.9454525436986,3.035945452543699
2021-01-14T00:00:00+01:00@Europe/Zurich,Kosovo,Europe,54839,1810366,3029.166477938715,3.0291664779387153
2021-01-14T00:00:00+01:00@Europe/Zurich,West Bank and Gaza,Asia,150505,5101416,2950.2593005549834,2.950259300554983
2021-01-14T00:00:00+01:00@Europe/Zurich,Monaco,Europe,1145,39244,2917.6434614208542,2.9176434614208544
2021-01-14T00:00:00+01:00@Europe/Zurich,Belize,North America,11456,397621,2881.1355537056647,2.8811355537056644
2021-01-14T00:00:00+01:00@Europe/Zurich,Latvia,Europe,52982,1886202,2808.9250249973225,2.8089250249973228
2021-01-14T00:00:00+01:00@Europe/Zurich,Turkey,Asia,2364801,84339067,2803.9212243123347,2.8039212243123344
2021-01-14T00:00:00+01:00@Europe/Zurich,Ukraine,Europe,1175343,43733759,2687.495945637785,2.687495945637785
2021-01-14T00:00:00+01:00@Europe/Zurich,Estonia,Europe,35621,1326539,2685.258405519928,2.685258405519928
2021-01-14T00:00:00+01:00@Europe/Zurich,Maldives,Asia,14325,540542,2650.1178446818194,2.6501178446818194
2021-01-14T00:00:00+01:00@Europe/Zurich,Oman,Asia,131264,5106622,2570.4663474210547,2.5704663474210543
2021-01-14T00:00:00+01:00@Europe/Zurich,United Arab Emirates,Asia,242969,9890400,2456.614494863706,2.456614494863706
2021-01-14T00:00:00+01:00@Europe/Zurich,Germany,Europe,2015235,83783945,2405.275855654684,2.405275855654684
2021-01-14T00:00:00+01:00@Europe/Zurich,Russia,Europe,3459237,145934460,2370.404495278223,2.370404495278223
2021-01-14T00:00:00+01:00@Europe/Zurich,Cyprus,Europe,28124,1207361,2329.3778745545037,2.3293778745545035
2021-01-14T00:00:00+01:00@Europe/Zurich,Belarus,Europe,219663,9449321,2324.6432203964705,2.324643220396471
2021-01-14T00:00:00+01:00@Europe/Zurich,Albania,Europe,65994,2877800,2293.210091041768,2.293210091041768
2021-01-14T00:00:00+01:00@Europe/Zurich,Cabo Verde,Africa,12664,555988,2277.7470017338505,2.27774700173385
2021-01-14T00:00:00+01:00@Europe/Zurich,Azerbaijan,Asia,226200,10139175,2230.9507430338267,2.230950743033827
2021-01-14T00:00:00+01:00@Europe/Zurich,South Africa,Africa,1296806,59308690,2186.5362394617046,2.1865362394617045
2021-01-14T00:00:00+01:00@Europe/Zurich,Bahamas,North America,8011,393248,2037.1368703718772,2.037136870371877
2021-01-14T00:00:00+01:00@Europe/Zurich,Canada,North America,693658,37855702,1832.3738917851795,1.8323738917851793
2021-01-14T00:00:00+01:00@Europe/Zurich,Iceland,Europe,5948,341250,1743.003663003663,1.743003663003663
2021-01-14T00:00:00+01:00@Europe/Zurich,Dominican Republic,North America,187487,10847904,1728.3246606902123,1.7283246606902125
2021-01-14T00:00:00+01:00@Europe/Zurich,Paraguay,South America,119640,7132530,1677.385163469344,1.677385163469344
2021-01-14T00:00:00+01:00@Europe/Zurich,Libya,Africa,107434,6871287,1563.520778567392,1.563520778567392
2021-01-14T00:00:00+01:00@Europe/Zurich,Iran,Asia,1311810,83992953,1561.8095960979012,1.5618095960979013
2021-01-14T00:00:00+01:00@Europe/Zurich,Bolivia,South America,181016,11673029,1550.7200401883692,1.5507200401883694
2021-01-14T00:00:00+01:00@Europe/Zurich,Iraq,Asia,606186,40222503,1507.0817447636214,1.5070817447636216
2021-01-14T00:00:00+01:00@Europe/Zurich,Tunisia,Africa,170895,11818618,1445.9812475536478,1.445981247553648
2021-01-14T00:00:00+01:00@Europe/Zurich,Greece,Europe,147283,10423056,1413.0500690008764,1.4130500690008765
2021-01-14T00:00:00+01:00@Europe/Zurich,Honduras,North America,131963,9904608,1332.3394525053388,1.332339452505339
2021-01-14T00:00:00+01:00@Europe/Zurich,Ecuador,South America,226002,17643060,1280.968267409395,1.280968267409395
2021-01-14T00:00:00+01:00@Europe/Zurich,Kyrgyzstan,Asia,82723,6524191,1267.9426460690681,1.2679426460690681
2021-01-14T00:00:00+01:00@Europe/Zurich,Suriname,South America,7300,586634,1244.3874715751217,1.2443874715751218
2021-01-14T00:00:00+01:00@Europe/Zurich,Mexico,North America,1588369,127792286,1242.9302657595467,1.2429302657595467
2021-01-14T00:00:00+01:00@Europe/Zurich,Morocco,Africa,456334,36910558,1236.3237640568857,1.2363237640568858
2021-01-14T00:00:00+01:00@Europe/Zurich,Namibia,Africa,29570,2540916,1163.753543997519,1.163753543997519
2021-01-14T00:00:00+01:00@Europe/Zurich,Kazakhstan,Asia,212812,18776707,1133.3829728503513,1.1333829728503513
2021-01-14T00:00:00+01:00@Europe/Zurich,Norway,Europe,57736,5421242,1064.9958072338407,1.0649958072338406
2021-01-14T00:00:00+01:00@Europe/Zurich,Eswatini,Africa,12327,1160164,1062.5221951379287,1.062522195137929
2021-01-14T00:00:00+01:00@Europe/Zurich,Saudi Arabia,Asia,364440,34813867,1046.8242439140702,1.0468242439140703
2021-01-14T00:00:00+01:00@Europe/Zurich,Singapore,Asia,59029,5850343,1008.9835758347845,1.0089835758347845
2021-01-14T00:00:00+01:00@Europe/Zurich,Nepal,Asia,266546,29136808,914.8085129984039,0.9148085129984039
2021-01-14T00:00:00+01:00@Europe/Zurich,Uruguay,South America,29989,3473727,863.309062571699,0.863309062571699
2021-01-14T00:00:00+01:00@Europe/Zurich,Guyana,South America,6745,786559,857.5326199306091,0.8575326199306091
2021-01-14T00:00:00+01:00@Europe/Zurich,Guatemala,North America,146937,17915567,820.1638273575154,0.8201638273575155
2021-01-14T00:00:00+01:00@Europe/Zurich,El Salvador,North America,50157,6486201,773.2877843286077,0.7732877843286077
2021-01-14T00:00:00+01:00@Europe/Zurich,India,Asia,10527683,1380004385,762.8731556530525,0.7628731556530526
2021-01-14T00:00:00+01:00@Europe/Zurich,Botswana,Africa,17365,2351625,738.4255567958327,0.7384255567958327
2021-01-14T00:00:00+01:00@Europe/Zurich,Finland,Europe,39593,5540718,714.5824782997438,0.7145824782997438
2021-01-14T00:00:00+01:00@Europe/Zurich,Seychelles,Africa,627,98340,637.5838926174497,0.6375838926174496
2021-01-14T00:00:00+01:00@Europe/Zurich,Djibouti,Africa,5900,988002,597.1647830672408,0.5971647830672407
2021-01-14T00:00:00+01:00@Europe/Zurich,Trinidad and Tobago,North America,7320,1399491,523.0473079140917,0.5230473079140916
2021-01-14T00:00:00+01:00@Europe/Zurich,Sao Tome and Principe,Africa,1119,219161,510.5835436049297,0.5105835436049297
2021-01-14T00:00:00+01:00@Europe/Zurich,Jamaica,North America,13915,2961161,469.9170359193573,0.4699170359193573
2021-01-14T00:00:00+01:00@Europe/Zurich,Malaysia,Asia,147855,32365998,456.8220019045914,0.4568220019045914
2021-01-14T00:00:00+01:00@Europe/Zurich,Philippines,Asia,494605,109581085,451.3598309416265,0.4513598309416265
2021-01-14T00:00:00+01:00@Europe/Zurich,Gabon,Africa,9819,2225728,441.1590275181873,0.4411590275181873
2021-01-14T00:00:00+01:00@Europe/Zurich,Venezuela,South America,118415,28435943,416.4271956797775,0.41642719567977754
2021-01-14T00:00:00+01:00@Europe/Zurich,Equatorial Guinea,Africa,5316,1402985,378.9064031333193,0.3789064031333193
2021-01-14T00:00:00+01:00@Europe/Zurich,Barbados,North America,1036,287371,360.50958517038947,0.3605095851703895
2021-01-14T00:00:00+01:00@Europe/Zurich,Mauritania,Africa,15893,4649660,341.80993879122343,0.34180993879122346
2021-01-14T00:00:00+01:00@Europe/Zurich,Bangladesh,Asia,525723,164689383,319.2209421295846,0.31922094212958463
2021-01-14T00:00:00+01:00@Europe/Zurich,Indonesia,Asia,869600,273523621,317.9250102132861,0.3179250102132861
2021-01-14T00:00:00+01:00@Europe/Zurich,Saint Vincent and the Grenadines,North America,340,110947,306.45263053530067,0.30645263053530064
2021-01-14T00:00:00+01:00@Europe/Zurich,Lesotho,Africa,6356,2142252,296.69712060019083,0.2966971206001908
2021-01-14T00:00:00+01:00@Europe/Zurich,Saint Lucia,North America,543,183629,295.7049267817175,0.2957049267817175
2021-01-14T00:00:00+01:00@Europe/Zurich,Japan,Asia,310734,126476458,245.6852483961877,0.2456852483961877
2021-01-14T00:00:00+01:00@Europe/Zurich,Burma,Asia,132865,54409794,244.19316860490227,0.24419316860490228
2021-01-14T00:00:00+01:00@Europe/Zurich,Sri Lanka,Asia,50899,21413250,237.69862118081093,0.23769862118081095
2021-01-14T00:00:00+01:00@Europe/Zurich,Algeria,Africa,103127,43851043,235.17570608297734,0.23517570608297733
2021-01-14T00:00:00+01:00@Europe/Zurich,Pakistan,Asia,514338,220892331,232.84556673902816,0.23284556673902815
2021-01-14T00:00:00+01:00@Europe/Zurich,Uzbekistan,Asia,77777,33469199,232.3838105596731,0.2323838105596731
2021-01-14T00:00:00+01:00@Europe/Zurich,Antigua and Barbuda,North America,184,97928,187.89314598480516,0.18789314598480517
2021-01-14T00:00:00+01:00@Europe/Zurich,Kenya,Africa,98693,53771300,183.54214980854098,0.18354214980854097
2021-01-14T00:00:00+01:00@Europe/Zurich,Ghana,Africa,56981,31072945,183.3781767386387,0.1833781767386387
2021-01-14T00:00:00+01:00@Europe/Zurich,Zambia,Africa,32800,18383956,178.4164409444844,0.17841644094448442
2021-01-14T00:00:00+01:00@Europe/Zurich,Zimbabwe,Africa,25368,14862927,170.67970528281543,0.17067970528281542
2021-01-14T00:00:00+01:00@Europe/Zurich,Comoros,Africa,1403,869595,161.33947412301129,0.16133947412301128
2021-01-14T00:00:00+01:00@Europe/Zurich,Gambia,Africa,3893,2416664,161.0898329267122,0.1610898329267122
2021-01-14T00:00:00+01:00@Europe/Zurich,Dominica,North America,109,71991,151.40781486574713,0.15140781486574711
2021-01-14T00:00:00+01:00@Europe/Zurich,Egypt,Africa,153741,102334403,150.23393452542055,0.15023393452542055
2021-01-14T00:00:00+01:00@Europe/Zurich,Cuba,North America,16549,11326616,146.10718682437894,0.14610718682437895
2021-01-14T00:00:00+01:00@Europe/Zurich,Tajikistan,Asia,13308,9537642,139.5313432817042,0.13953134328170422
2021-01-14T00:00:00+01:00@Europe/Zurich,"Korea, South",Asia,71241,51269183,138.95481814094833,0.13895481814094834
2021-01-14T00:00:00+01:00@Europe/Zurich,Afghanistan,Asia,53775,38928341,138.13843235703263,0.13813843235703263
2021-01-14T00:00:00+01:00@Europe/Zurich,Senegal,Africa,22178,16743930,132.4539698864006,0.13245396988640062
2021-01-14T00:00:00+01:00@Europe/Zurich,Congo (Brazzaville),Africa,7160,5518092,129.75499502364224,0.12975499502364224
2021-01-14T00:00:00+01:00@Europe/Zurich,Guinea-Bissau,Africa,2478,1967998,125.91476210849807,0.12591476210849806
2021-01-14T00:00:00+01:00@Europe/Zurich,Grenada,North America,132,112519,117.31352038322417,0.11731352038322418
2021-01-14T00:00:00+01:00@Europe/Zurich,Ethiopia,Africa,129922,114963583,113.01143945731057,0.11301143945731057
2021-01-14T00:00:00+01:00@Europe/Zurich,Australia,Oceania,28669,25459700,112.6054116898471,0.1126054116898471
2021-01-14T00:00:00+01:00@Europe/Zurich,Bhutan,Asia,834,771612,108.08541080232034,0.10808541080232034
2021-01-14T00:00:00+01:00@Europe/Zurich,Guinea,Africa,14051,13132792,106.99171965869861,0.10699171965869861
2021-01-14T00:00:00+01:00@Europe/Zurich,Cameroon,Africa,27336,26545864,102.97649381462966,0.10297649381462966
2021-01-14T00:00:00+01:00@Europe/Zurich,Central African Republic,Africa,4973,4829764,102.96569356183862,0.10296569356183863
2021-01-14T00:00:00+01:00@Europe/Zurich,Cote d'Ivoire,Africa,24578,26378275,93.17516024076632,0.09317516024076632
2021-01-14T00:00:00+01:00@Europe/Zurich,Nicaragua,North America,6152,6624554,92.866629210057,0.092866629210057
2021-01-14T00:00:00+01:00@Europe/Zurich,Haiti,North America,10415,11402533,91.33935415929075,0.09133935415929074
2021-01-14T00:00:00+01:00@Europe/Zurich,Uganda,Africa,38085,45741000,83.26228110447957,0.08326228110447957
2021-01-14T00:00:00+01:00@Europe/Zurich,Rwanda,Africa,10316,12952209,79.6466456030782,0.0796466456030782
2021-01-14T00:00:00+01:00@Europe/Zurich,Mozambique,Africa,24269,31255435,77.64729558235231,0.07764729558235231
2021-01-14T00:00:00+01:00@Europe/Zurich,Syria,Asia,12760,17500657,72.91154840643983,0.07291154840643983
2021-01-14T00:00:00+01:00@Europe/Zurich,Madagascar,Africa,18001,27691019,65.0066362671594,0.0650066362671594
2021-01-14T00:00:00+01:00@Europe/Zurich,Saint Kitts and Nevis,North America,34,53192,63.91938637389081,0.06391938637389082
2021-01-14T00:00:00+01:00@Europe/Zurich,Sudan,Africa,27969,43849269,63.784415653542595,0.06378441565354259
2021-01-14T00:00:00+01:00@Europe/Zurich,Angola,Africa,18613,32866268,56.63253278406907,0.05663253278406907
2021-01-14T00:00:00+01:00@Europe/Zurich,Malawi,Africa,9991,19129955,52.226991647392786,0.05222699164739279
2021-01-14T00:00:00+01:00@Europe/Zurich,Nigeria,Africa,105478,206139587,51.16824067373338,0.05116824067373338
2021-01-14T00:00:00+01:00@Europe/Zurich,Eritrea,Africa,1805,3546427,50.89629646965805,0.05089629646965805
2021-01-14T00:00:00+01:00@Europe/Zurich,Togo,Africa,4165,8278737,50.309606404938336,0.05030960640493834
2021-01-14T00:00:00+01:00@Europe/Zurich,New Zealand,Oceania,2246,4822233,46.575932768076534,0.04657593276807653
2021-01-14T00:00:00+01:00@Europe/Zurich,Mongolia,Asia,1491,3278292,45.48100047219711,0.04548100047219711
2021-01-14T00:00:00+01:00@Europe/Zurich,Mauritius,Africa,547,1271767,43.01102324561024,0.04301102324561024
2021-01-14T00:00:00+01:00@Europe/Zurich,Burkina Faso,Africa,8809,20903278,42.14171576343194,0.04214171576343194
2021-01-14T00:00:00+01:00@Europe/Zurich,Brunei,Asia,174,437483,39.77297403556253,0.03977297403556253
2021-01-14T00:00:00+01:00@Europe/Zurich,Mali,Africa,7759,20250834,38.31447139411641,0.03831447139411641
2021-01-14T00:00:00+01:00@Europe/Zurich,Liberia,Africa,1878,5057677,37.13167131867061,0.03713167131867061
2021-01-14T00:00:00+01:00@Europe/Zurich,Sierra Leone,Africa,2933,7976985,36.76827773902044,0.036768277739020444
2021-01-14T00:00:00+01:00@Europe/Zurich,South Sudan,Africa,3670,11193729,32.78621449563412,0.03278621449563412
2021-01-14T00:00:00+01:00@Europe/Zurich,Somalia,Africa,4744,15893219,29.849208017582846,0.029849208017582847
2021-01-14T00:00:00+01:00@Europe/Zurich,Benin,Africa,3413,12123198,28.152637612616736,0.028152637612616736
2021-01-14T00:00:00+01:00@Europe/Zurich,Congo (Kinshasa),Africa,20479,89561404,22.865876466161694,0.022865876466161696
2021-01-14T00:00:00+01:00@Europe/Zurich,Chad,Africa,2773,16425859,16.881917712796632,0.016881917712796634
2021-01-14T00:00:00+01:00@Europe/Zurich,Niger,Africa,4058,24206636,16.7639981036605,0.0167639981036605
2021-01-14T00:00:00+01:00@Europe/Zurich,Thailand,Asia,11450,69799978,16.40401663163848,0.01640401663163848
2021-01-14T00:00:00+01:00@Europe/Zurich,Papua New Guinea,Oceania,834,8947027,9.321532169289307,0.009321532169289307
2021-01-14T00:00:00+01:00@Europe/Zurich,Burundi,Africa,1103,11890781,9.27609380746311,0.00927609380746311
2021-01-14T00:00:00+01:00@Europe/Zurich,Yemen,Asia,2110,29825968,7.074372238312601,0.007074372238312601
2021-01-14T00:00:00+01:00@Europe/Zurich,China,Asia,97448,1404676330,6.937398881064651,0.006937398881064651
2021-01-14T00:00:00+01:00@Europe/Zurich,Marshall Islands,Oceania,4,58413,6.8477907315152455,0.006847790731515245
2021-01-14T00:00:00+01:00@Europe/Zurich,Fiji,Oceania,53,896444,5.912248840976123,0.005912248840976124
2021-01-14T00:00:00+01:00@Europe/Zurich,Timor-Leste,Oceania,51,1318442,3.868202014195543,0.003868202014195543
2021-01-14T00:00:00+01:00@Europe/Zurich,Taiwan*,Asia,842,23816775,3.535323317283721,0.003535323317283721
2021-01-14T00:00:00+01:00@Europe/Zurich,Solomon Islands,Oceania,17,652858,2.6039353121199404,0.0026039353121199405
2021-01-14T00:00:00+01:00@Europe/Zurich,Cambodia,Asia,426,16718971,2.5480037019024677,0.0025480037019024676
2021-01-14T00:00:00+01:00@Europe/Zurich,Vietnam,Asia,1531,97338583,1.5728603733629447,0.0015728603733629447
2021-01-14T00:00:00+01:00@Europe/Zurich,Samoa,Oceania,2,196130,1.0197318105338296,0.0010197318105338296
2021-01-14T00:00:00+01:00@Europe/Zurich,Tanzania,Africa,509,59734213,0.852107987092757,8.52107987092757E-4
2021-01-14T00:00:00+01:00@Europe/Zurich,Laos,Asia,41,7275556,0.5635308146896265,5.635308146896264E-4
2021-01-14T00:00:00+01:00@Europe/Zurich,Vanuatu,Oceania,1,292680,0.3416700833675003,3.416700833675003E-4
2021-01-14T00:00:00+01:00@Europe/Zurich,Diamond Princess,,712,,,
2021-01-14T00:00:00+01:00@Europe/Zurich,MS Zaandam,,9,,,
2021-01-13T00:00:00+01:00@Europe/Zurich,Andorra,Europe,8818,77265,11412.670678832588,11.412670678832589
2021-01-13T00:00:00+01:00@Europe/Zurich,Montenegro,Europe,53840,628062,8572.40208769198,8.57240208769198
2021-01-13T00:00:00+01:00@Europe/Zurich,San Marino,Europe,2723,33938,8023.45453473982,8.02345453473982
2021-01-13T00:00:00+01:00@Europe/Zurich,Czechia,Europe,855600,10708982,7989.5549362208285,7.989554936220829
2021-01-13T00:00:00+01:00@Europe/Zurich,Luxembourg,Europe,48372,625976,7727.452809692384,7.727452809692384
2021-01-13T00:00:00+01:00@Europe/Zurich,US,North America,23107573,329466283,7013.638175533732,7.013638175533732
2021-01-13T00:00:00+01:00@Europe/Zurich,Slovenia,Europe,143679,2078932,6911.192862489009,6.911192862489009
2021-01-13T00:00:00+01:00@Europe/Zurich,Panama,North America,288408,4314768,6684.206427784761,6.684206427784761
2021-01-13T00:00:00+01:00@Europe/Zurich,Liechtenstein,Europe,2370,38137,6214.437422975064,6.214437422975064
2021-01-13T00:00:00+01:00@Europe/Zurich,Georgia,Asia,243255,3989175,6097.877380661415,6.097877380661415
2021-01-13T00:00:00+01:00@Europe/Zurich,Lithuania,Europe,165291,2722291,6071.76088081693,6.07176088081693
2021-01-13T00:00:00+01:00@Europe/Zurich,Israel,Asia,520060,8655541,6008.405482684445,6.008405482684444
2021-01-13T00:00:00+01:00@Europe/Zurich,Belgium,Europe,670249,11589616,5783.185568874758,5.783185568874758
2021-01-13T00:00:00+01:00@Europe/Zurich,Bahrain,Asia,96470,1701583,5669.4266456587775,5.669426645658778
2021-01-13T00:00:00+01:00@Europe/Zurich,Switzerland,Europe,490358,8654618,5665.853767318211,5.665853767318211
2021-01-13T00:00:00+01:00@Europe/Zurich,Armenia,Asia,163128,2963234,5505.06642404886,5.50506642404886
2021-01-13T00:00:00+01:00@Europe/Zurich,Croatia,Europe,222117,4105268,5410.5359260345485,5.410535926034549
2021-01-13T00:00:00+01:00@Europe/Zurich,Netherlands,Europe,901740,17134873,5262.601012566594,5.262601012566594
2021-01-13T00:00:00+01:00@Europe/Zurich,Qatar,Asia,146480,2881060,5084.239828396493,5.084239828396493
2021-01-13T00:00:00+01:00@Europe/Zurich,Sweden,Europe,512203,10099270,5071.683398899128,5.071683398899128
2021-01-13T00:00:00+01:00@Europe/Zurich,Portugal,Europe,507108,10196707,4973.252639307965,4.973252639307965
2021-01-13T00:00:00+01:00@Europe/Zurich,United Kingdom,Europe,3220953,67886004,4744.649574601563,4.744649574601563
2021-01-13T00:00:00+01:00@Europe/Zurich,Spain,Europe,2176089,46754783,4654.259650825456,4.654259650825457
2021-01-13T00:00:00+01:00@Europe/Zurich,France,Europe,2888292,65273512,4424.906691093931,4.424906691093931
2021-01-13T00:00:00+01:00@Europe/Zurich,Austria,Europe,385750,9006400,4283.065375732812,4.283065375732812
2021-01-13T00:00:00+01:00@Europe/Zurich,North Macedonia,Europe,87590,2083380,4204.225825341512,4.204225825341512
2021-01-13T00:00:00+01:00@Europe/Zurich,Serbia,Europe,366191,8737370,4191.08953838512,4.19108953838512
2021-01-13T00:00:00+01:00@Europe/Zurich,Slovakia,Europe,215055,5459643,3938.993813331751,3.938993813331751
2021-01-13T00:00:00+01:00@Europe/Zurich,Argentina,South America,1757429,45195777,3888.4805542783347,3.8884805542783347
2021-01-13T00:00:00+01:00@Europe/Zurich,Brazil,South America,8256536,212559409,3884.3427533240833,3.8843427533240833
2021-01-13T00:00:00+01:00@Europe/Zurich,Italy,Europe,2319036,60461828,3835.5373575539265,3.835537357553927
2021-01-13T00:00:00+01:00@Europe/Zurich,Moldova,Europe,150946,4033963,3741.87864390427,3.74187864390427
2021-01-13T00:00:00+01:00@Europe/Zurich,Poland,Europe,1404905,37846605,3712.1031067383724,3.7121031067383723
2021-01-13T00:00:00+01:00@Europe/Zurich,Kuwait,Asia,155874,4270563,3649.963716727748,3.649963716727748
2021-01-13T00:00:00+01:00@Europe/Zurich,Colombia,South America,1831980,50882884,3600.38554418417,3.6003855441841703
2021-01-13T00:00:00+01:00@Europe/Zurich,Hungary,Europe,345710,9660350,3578.6488067202536,3.5786488067202535
2021-01-13T00:00:00+01:00@Europe/Zurich,Costa Rica,North America,182156,5094114,3575.813183607591,3.575813183607591
2021-01-13T00:00:00+01:00@Europe/Zurich,Bosnia and Herzegovina,Europe,116668,3280815,3556.0676234411267,3.556067623441127
2021-01-13T00:00:00+01:00@Europe/Zurich,Romania,Europe,681392,19237682,3541.9651910245734,3.5419651910245737
2021-01-13T00:00:00+01:00@Europe/Zurich,Chile,South America,652525,19116209,3413.4644583557333,3.413464458355733
2021-01-13T00:00:00+01:00@Europe/Zurich,Lebanon,Asia,231936,6825442,3398.1096022792367,3.398109602279237
2021-01-13T00:00:00+01:00@Europe/Zurich,Malta,Europe,14958,441539,3387.6962170952056,3.3876962170952054
2021-01-13T00:00:00+01:00@Europe/Zurich,Holy See,Europe,27,809,3337.453646477132,3.3374536464771323
2021-01-13T00:00:00+01:00@Europe/Zurich,Ireland,Europe,159144,4937796,3222.976404857552,3.222976404857552
2021-01-13T00:00:00+01:00@Europe/Zurich,Denmark,Europe,185835,5792203,3208.3647620775723,3.208364762077572
2021-01-13T00:00:00+01:00@Europe/Zurich,Peru,South America,1040231,32971846,3154.9067650018746,3.1549067650018747
2021-01-13T00:00:00+01:00@Europe/Zurich,Jordan,Asia,310968,10203140,3047.7676479985575,3.0477676479985574
2021-01-13T00:00:00+01:00@Europe/Zurich,Bulgaria,Europe,210416,6948445,3028.245888108778,3.0282458881087786
2021-01-13T00:00:00+01:00@Europe/Zurich,Kosovo,Europe,54560,1810366,3013.7552296055055,3.0137552296055055
2021-01-13T00:00:00+01:00@Europe/Zurich,West Bank and Gaza,Asia,149769,5101416,2935.8319337219314,2.935831933721931
2021-01-13T00:00:00+01:00@Europe/Zurich,Monaco,Europe,1128,39244,2874.3247375394963,2.8743247375394967
2021-01-13T00:00:00+01:00@Europe/Zurich,Belize,North America,11419,397621,2871.830210175016,2.8718302101750157
2021-01-13T00:00:00+01:00@Europe/Zurich,Turkey,Asia,2355839,84339067,2793.2950692945183,2.793295069294518
2021-01-13T00:00:00+01:00@Europe/Zurich,Latvia,Europe,52032,1886202,2758.5592635359308,2.758559263535931
2021-01-13T00:00:00+01:00@Europe/Zurich,Ukraine,Europe,1166958,43733759,2668.3231139587156,2.668323113958716
2021-01-13T00:00:00+01:00@Europe/Zurich,Maldives,Asia,14277,540542,2641.2378686577545,2.6412378686577545
2021-01-13T00:00:00+01:00@Europe/Zurich,Estonia,Europe,34991,1326539,2637.7663981232367,2.6377663981232367
